15574,miss
8881,miss
23400,updation
20995,regenerate
32741,updation
6979,miss
27323,updation
5618,miss
7802,regenerate
19421,updation
5654,miss
25113,miss
36373,regenerate
32888,hit
9178,regenerate
20011,updation
26371,updation
34679,regenerate
19782,miss
21741,miss
34618,updation
13024,miss
3680,miss
27259,regenerate
36373,regenerate
14525,updation
7208,miss
8389,updation
23203,miss
5394,miss
28020,miss
428,miss
13708,miss
4415,regenerate
6824,miss
36348,miss
14312,updation
5706,hit
18131,regenerate
13959,updation
10287,miss
11383,miss
5997,updation
33011,miss
428,hit
13024,hit
6533,updation
4331,miss
5704,updation
24200,updation
28114,miss
29360,updation
5706,updation
14629,miss
20718,hit
23371,miss
7366,updation
23907,miss
17798,updation
35689,miss
32069,updation
36254,miss
23416,updation
2045,updation
23952,miss
30707,updation
18530,updation
7327,miss
20845,miss
29987,miss
9375,updation
5124,updation
21672,miss
25956,miss
17778,updation
4095,updation
15230,regenerate
13944,miss
9746,updation
8071,updation
6415,hit
5352,updation
30088,miss
31264,miss
29072,updation
35240,updation
6415,hit
32910,updation
18654,updation
32779,miss
4167,miss
24061,miss
26555,updation
11595,miss
17196,updation
16505,miss
16607,updation
19368,miss
22019,miss
7802,updation
4095,updation
11858,miss
26697,miss
7327,updation
20667,updation
31418,miss
21475,updation
9476,updation
11595,updation
31408,miss
30077,miss
20718,updation
16701,miss
5997,updation
7880,miss
34380,updation
15088,updation
35546,updation
12813,miss
23969,updation
36348,updation
1408,miss
9746,updation
6626,miss
30350,updation
33733,updation
5997,updation
35756,miss
18575,hit
1912,miss
12874,miss
25811,miss
4141,miss
15088,regenerate
12141,updation
1085,updation
721,miss
16142,updation
1581,miss
12487,updation
1704,updation
30350,updation
16771,updation
17225,updation
15354,miss
18648,miss
8010,updation
27323,updation
26484,regenerate
13073,updation
13572,miss
34618,updation
9178,hit
36241,miss
6516,miss
5997,regenerate
5766,updation
18131,updation
364,updation
35689,updation
5704,updation
13708,updation
34380,updation
13471,updation
34912,updation
5766,regenerate
24125,updation
23907,updation
29668,miss
15574,updation
20718,regenerate
32913,regenerate
8071,updation
24802,updation
13797,updation
19345,miss
9674,miss
31342,updation
35244,updation
35302,updation
23519,updation
20718,hit
10455,miss
22549,miss
9522,miss
8389,updation
16622,updation
14930,miss
16692,updation
2102,miss
28878,miss
29514,updation
10455,hit
30707,updation
30414,regenerate
16771,updation
16701,updation
13024,hit
6556,miss
9189,miss
3980,miss
7327,updation
29372,updation
30311,updation
23203,updation
28836,updation
32069,updation
26710,miss
27323,updation
23371,updation
26555,updation
7432,miss
28490,updation
13572,updation
20006,miss
32741,updation
12874,updation
9163,miss
29072,updation
11374,updation
5352,regenerate
12775,miss
7016,miss
22979,updation
29596,miss
30736,updation
32634,miss
33011,updation
32069,updation
17956,updation
4178,miss
13959,updation
25956,updation
5997,updation
13572,regenerate
7366,regenerate
34410,miss
34772,miss
23978,miss
16071,miss
31943,hit
11221,updation
20995,regenerate
2836,updation
34772,regenerate
19924,updation
23203,regenerate
26371,updation
13824,miss
14930,updation
15088,updation
16701,regenerate
31408,updation
14930,regenerate
9178,updation
34618,updation
35689,updation
33971,miss
10285,miss
16701,hit
28020,updation
17467,updation
7802,updation
11629,updation
31408,regenerate
21741,updation
580,miss
14996,miss
36348,updation
28513,updation
28020,regenerate
12479,miss
1085,updation
26265,miss
31102,updation
6533,updation
4178,hit
36241,hit
4889,miss
29156,miss
12387,updation
28020,hit
24802,updation
24061,updation
34290,miss
13138,miss
9189,hit
12141,updation
31863,updation
9823,miss
13748,miss
3680,updation
7880,updation
24388,updation
18852,miss
10283,regenerate
36241,hit
20006,updation
35470,miss
19345,updation
15011,miss
428,hit
12499,updation
36254,updation
35756,updation
31943,hit
34161,updation
6626,updation
32818,updation
29668,hit
29826,miss
21773,updation
5352,updation
34618,updation
28114,updation
7310,updation
3822,updation
6979,updation
17463,updation
9375,updation
9178,updation
11315,miss
29514,updation
27302,updation
30350,updation
27309,miss
28836,updation
1160,miss
30250,miss
14068,updation
16071,updation
36401,miss
28490,updation
4167,updation
5674,miss
17956,updation
1085,updation
6824,updation
33850,miss
17463,regenerate
33011,updation
13959,updation
8830,miss
6096,miss
34618,regenerate
17778,updation
17798,updation
34058,updation
35244,updation
30134,updation
7802,regenerate
5833,updation
29260,miss
17463,hit
1408,regenerate
13797,updation
1581,updation
29156,hit
19368,updation
11858,updation
16491,updation
18648,updation
453,miss
14811,miss
34084,miss
28836,regenerate
20239,updation
25357,updation
33049,updation
3328,miss
26994,updation
10490,miss
34058,regenerate
13797,regenerate
3914,updation
19392,miss
9375,updation
30696,updation
22019,updation
8620,updation
27302,updation
7880,updation
21773,updation
8197,updation
25956,updation
22735,miss
23519,updation
21672,updation
33733,updation
17463,updation
18575,hit
7598,miss
24061,updation
13353,miss
35756,updation
28393,updation
9674,updation
13824,updation
7069,updation
16701,updation
31303,updation
28278,miss
33728,updation
17290,miss
11221,updation
32774,miss
34161,regenerate
10054,miss
30117,miss
12873,updation
34397,updation
34039,updation
27830,miss
14525,updation
28114,updation
16491,updation
17225,updation
16377,updation
29360,updation
13748,updation
28836,updation
496,miss
32779,updation
1267,miss
3822,updation
26171,miss
4889,updation
15088,updation
16143,miss
35470,updation
3328,hit
19719,miss
1160,updation
26994,updation
9726,miss
34772,updation
21773,regenerate
34912,updation
19345,updation
15230,updation
24061,regenerate
15365,miss
9939,updation
36348,updation
12873,updation
9375,updation
4141,updation
34647,miss
496,updation
29072,miss
19924,updation
20006,updation
7802,regenerate
18654,updation
34647,hit
6318,regenerate
364,miss
32818,updation
33850,updation
34290,updation
35302,regenerate
34290,regenerate
6029,updation
30414,updation
34410,updation
21741,updation
19963,miss
5766,updation
21396,updation
23416,updation
6318,regenerate
12840,miss
11835,miss
7208,updation
19392,updation
23978,hit
12108,updation
24802,updation
20667,miss
5706,updation
1995,updation
1455,miss
16692,updation
22735,updation
6029,updation
23978,hit
4702,updation
6979,updation
27259,updation
28393,updation
29260,updation
1160,updation
29826,updation
28393,regenerate
22764,updation
15088,updation
3680,updation
36241,updation
4331,updation
19719,hit
20239,updation
13959,updation
1912,updation
5692,updation
11835,updation
11660,miss
26366,miss
22282,miss
27259,regenerate
16607,updation
7208,regenerate
24514,updation
19368,updation
33418,miss
17225,updation
35302,regenerate
30736,updation
32774,updation
15011,updation
13471,miss
11043,miss
21396,updation
19345,regenerate
14601,miss
29260,updation
30350,miss
31342,updation
3822,updation
15365,updation
25357,miss
14515,miss
34039,updation
23416,regenerate
26366,hit
21345,updation
29360,updation
12873,updation
12775,updation
34039,regenerate
13959,regenerate
6533,updation
12148,miss
34058,updation
6318,regenerate
30311,updation
30743,miss
34342,updation
28490,updation
11629,updation
6318,updation
1408,updation
14996,updation
7366,hit
24388,updation
29540,miss
23540,miss
299,miss
25956,updation
15574,updation
26484,miss
16692,regenerate
17621,updation
18530,updation
32818,updation
27302,updation
24125,miss
31943,hit
22979,miss
28194,updation
16228,updation
35756,updation
29514,updation
10285,updation
26096,updation
6415,miss
9476,updation
27046,miss
16143,updation
20006,updation
34397,updation
1408,regenerate
2124,miss
14629,updation
35689,updation
4889,updation
24514,regenerate
6516,hit
31102,miss
12479,updation
453,updation
3756,miss
29360,regenerate
29072,updation
35240,miss
580,updation
4465,updation
32774,updation
12775,regenerate
13353,hit
23400,regenerate
12775,hit
14813,miss
23400,hit
24388,regenerate
4415,miss
453,regenerate
12840,updation
16776,miss
21396,regenerate
28878,updation
26648,miss
31342,updation
18852,updation
36401,updation
34618,updation
12479,regenerate
13138,updation
32634,updation
13959,updation
4465,regenerate
34568,miss
11650,updation
3980,updation
6650,updation
14930,updation
5692,updation
23791,miss
18530,regenerate
32910,updation
14246,miss
24388,regenerate
14246,hit
2108,miss
17956,miss
29699,miss
29360,updation
18131,updation
18852,regenerate
1023,miss
13797,updation
24125,hit
13661,miss
34679,miss
31303,updation
30414,updation
803,miss
36348,updation
36371,updation
3100,updation
17778,miss
30414,regenerate
13073,miss
24200,updation
29668,hit
32910,regenerate
11315,updation
29699,regenerate
19719,hit
5352,updation
2857,updation
31102,updation
36254,updation
1995,updation
21672,updation
14601,updation
31418,updation
34290,updation
27046,regenerate
16692,hit
28393,updation
9746,updation
20239,updation
34290,regenerate
8389,updation
18648,updation
16692,hit
26697,updation
12108,updation
24388,regenerate
22979,updation
30311,updation
16377,updation
31086,miss
17064,miss
30311,updation
177,miss
2124,updation
453,updation
36241,updation
19719,hit
14629,updation
27309,updation
36373,miss
9746,regenerate
16360,miss
16701,updation
32888,miss
5566,miss
24200,updation
8830,updation
33011,updation
28393,updation
1408,regenerate
17225,regenerate
3476,miss
28335,miss
14246,updation
14629,regenerate
364,updation
27259,updation
34380,miss
8881,updation
32779,updation
11221,updation
4415,regenerate
13572,updation
30720,miss
34058,updation
31342,regenerate
5704,miss
14930,updation
8197,regenerate
23791,hit
36401,updation
14312,miss
13572,regenerate
453,regenerate
18654,updation
19744,miss
16771,miss
12141,miss
24802,updation
13024,hit
2561,updation
13512,miss
28114,updation
20532,miss
9375,updation
1351,updation
32779,updation
19368,regenerate
1704,miss
16491,updation
11383,updation
8010,regenerate
4178,updation
18575,hit
33049,miss
22235,miss
12840,updation
17463,miss
12148,updation
27830,updation
28114,updation
11221,regenerate
13512,regenerate
18654,regenerate
16622,updation
1160,updation
9163,updation
28194,updation
11043,regenerate
15011,updation
33418,updation
14515,updation
21773,updation
13138,updation
20995,updation
11221,hit
13944,updation
26171,updation
9476,updation
22735,regenerate
26718,miss
16776,updation
27309,updation
15365,regenerate
24802,updation
29072,updation
33733,miss
27830,updation
13944,regenerate
18852,updation
35470,updation
28335,regenerate
13073,updation
18131,updation
17064,updation
34342,updation
15574,updation
5654,updation
4331,updation
27046,regenerate
13471,updation
6415,updation
19991,miss
29156,updation
13073,updation
10455,updation
23371,updation
29699,updation
5352,regenerate
5379,miss
26710,updation
9674,updation
21672,updation
32888,hit
22979,updation
12874,updation
9476,regenerate
21475,miss
31342,regenerate
9726,updation
11221,updation
26555,miss
453,updation
4167,updation
13073,updation
17064,updation
11858,updation
16142,miss
35756,updation
32741,miss
9823,updation
29156,regenerate
6367,miss
4494,miss
22764,updation
4178,updation
34568,updation
16505,updation
5704,updation
26994,updation
3914,updation
27259,updation
18852,updation
21741,updation
19684,miss
35836,miss
30077,updation
34058,updation
11383,updation
30088,updation
12387,miss
1545,miss
27309,updation
15230,updation
8620,miss
7598,updation
580,updation
19963,updation
26366,updation
1581,updation
7310,miss
1160,updation
5131,miss
10479,miss
11315,updation
26475,miss
34772,updation
18852,regenerate
25223,miss
7327,updation
22019,updation
31102,updation
9476,updation
2124,updation
6533,updation
9163,updation
7208,updation
32603,miss
11282,miss
22305,miss
31102,updation
22235,updation
16692,updation
16491,updation
11650,updation
12141,updation
26710,updation
29540,updation
5706,updation
23400,hit
3914,regenerate
15088,updation
14451,miss
11629,updation
14246,updation
19782,updation
35796,miss
15814,miss
4141,updation
36401,updation
11043,regenerate
6979,updation
2857,updation
16662,miss
1995,updation
16607,updation
13797,updation
23791,hit
22549,updation
12108,updation
23907,updation
19719,updation
22019,updation
15011,updation
4494,updation
22282,updation
20011,miss
11650,regenerate
30311,updation
23400,hit
34647,updation
29668,updation
9163,updation
12813,updation
15486,miss
10285,updation
14996,updation
29540,regenerate
30077,updation
6533,regenerate
20006,updation
22235,regenerate
22549,updation
32069,miss
11374,miss
28490,updation
299,updation
10283,miss
16491,regenerate
35796,hit
13512,updation
35689,updation
10283,regenerate
34679,updation
27302,updation
35836,updation
15230,regenerate
19744,updation
26265,updation
14525,updation
5706,updation
29699,updation
31303,updation
12108,regenerate
6415,updation
1912,updation
24514,updation
16771,updation
33733,updation
34342,updation
3914,updation
31863,miss
16692,regenerate
21773,updation
8389,updation
13824,updation
14246,updation
19392,updation
36254,updation
23978,updation
12775,updation
22335,miss
15011,regenerate
9375,updation
8010,updation
14068,miss
20995,regenerate
19991,updation
31342,updation
5692,updation
16360,updation
15011,updation
12840,updation
2836,miss
30117,updation
20006,updation
16948,miss
1545,updation
18648,updation
26718,updation
17225,updation
29540,hit
14451,updation
32910,updation
453,updation
30707,miss
21345,updation
32910,regenerate
27046,updation
13708,miss
29540,updation
35470,updation
26371,miss
34568,updation
3718,miss
9746,updation
5352,updation
16662,updation
12487,miss
16491,hit
25223,updation
34912,updation
16776,updation
25357,updation
8620,updation
34342,regenerate
16607,updation
8389,regenerate
32818,updation
19101,miss
33011,updation
1408,regenerate
1085,miss
19392,regenerate
9726,updation
17225,updation
26484,updation
28836,updation
14515,updation
29936,miss
14451,updation
3756,updation
12874,updation
15574,updation
33049,updation
17225,regenerate
13512,updation
496,updation
23969,miss
21773,updation
19421,miss
33850,updation
15365,updation
20239,updation
19719,updation
24514,regenerate
16662,updation
27302,updation
13748,updation
36371,updation
33011,updation
13797,updation
30414,updation
13959,updation
35756,updation
22335,updation
29072,updation
35836,updation
25811,miss
28393,updation
30743,updation
26171,updation
23952,miss
1995,updation
34912,updation
29596,miss
19924,updation
26475,updation
6626,miss
17463,updation
11650,updation
5352,updation
6516,updation
5394,miss
5706,updation
20995,regenerate
17798,miss
26265,updation
13748,regenerate
29936,updation
31408,miss
7310,updation
7880,miss
9163,updation
25113,miss
12775,regenerate
5997,miss
32910,regenerate
28513,miss
2857,updation
364,updation
11835,updation
5674,miss
1040,miss
24514,hit
19963,updation
5833,miss
11595,miss
32741,updation
13661,updation
453,updation
13944,updation
9868,miss
19991,updation
23791,hit
18575,hit
22305,updation
6556,miss
6318,regenerate
20006,updation
17225,updation
13797,regenerate
28513,updation
7310,regenerate
31102,updation
8197,updation
15538,miss
8071,miss
29826,updation
19684,updation
453,updation
8071,hit
30743,updation
14246,updation
19963,regenerate
11629,updation
11282,updation
5706,updation
20011,updation
18648,updation
6318,regenerate
177,updation
6824,miss
21396,miss
13024,updation
32603,regenerate
13409,miss
11315,updation
16071,miss
34161,updation
33971,miss
22735,updation
35836,updation
32774,updation
12148,updation
5618,miss
2857,updation
8881,updation
5124,miss
496,regenerate
19421,updation
18575,hit
28114,updation
5618,regenerate
24200,miss
5566,updation
33049,updation
13572,updation
5131,updation
19392,updation
11660,updation
34342,updation
14312,updation
32910,regenerate
29372,miss
29826,regenerate
26171,updation
6626,updation
34380,updation
31943,miss
5706,regenerate
30077,regenerate
14811,miss
13748,updation
13073,updation
26171,updation
23540,hit
32913,miss
7327,updation
16622,miss
5706,hit
32634,updation
16771,updation
13819,miss
18530,updation
22335,updation
34618,updation
4167,updation
36254,updation
3100,miss
11858,updation
33728,miss
34380,updation
26265,updation
1581,updation
3718,updation
23969,regenerate
16948,updation
15354,miss
20667,updation
29072,updation
32913,hit
4167,updation
4141,updation
19684,updation
26718,updation
8830,updation
31863,updation
453,updation
13959,updation
3822,miss
11383,updation
34618,regenerate
33418,updation
15230,updation
2857,updation
18575,hit
6367,updation
29260,updation
14246,regenerate
25811,hit
2857,regenerate
27830,updation
15538,updation
26371,updation
34618,hit
1455,updation
32779,updation
18530,regenerate
29668,updation
14312,updation
12054,miss
14930,updation
6556,updation
33733,updation
31086,updation
2836,updation
2124,updation
26697,updation
4702,miss
15011,updation
15814,updation
12108,updation
12813,updation
16692,updation
30743,regenerate
19421,updation
6979,updation
33971,updation
4465,miss
27309,updation
20718,miss
29360,updation
25357,updation
35397,miss
34772,updation
4141,updation
34380,regenerate
13959,regenerate
26096,miss
580,updation
2561,miss
19101,updation
11835,updation
34058,updation
5124,updation
34410,updation
36241,updation
24802,miss
35240,updation
1581,updation
2124,regenerate
13409,updation
35546,miss
36254,updation
6318,updation
6367,updation
23907,updation
26994,updation
35244,miss
11135,miss
14930,updation
28513,updation
26718,regenerate
13353,updation
3718,updation
8071,updation
34410,regenerate
12479,updation
11043,updation
8620,updation
32913,hit
7208,miss
12840,updation
13824,updation
23969,regenerate
5124,regenerate
16622,updation
30077,hit
9939,miss
30736,miss
12873,miss
34568,updation
14515,updation
11629,regenerate
21741,miss
6367,regenerate
15486,updation
1912,updation
25113,updation
17467,miss
13797,updation
13409,regenerate
20006,updation
23969,regenerate
16071,updation
33850,updation
1085,updation
10479,updation
17621,miss
12813,updation
7310,updation
18654,updation
21345,updation
23371,miss
32888,updation
25357,updation
24802,updation
4331,miss
12148,updation
1912,regenerate
34058,regenerate
26710,updation
9522,miss
34058,hit
29826,updation
13409,hit
6096,miss
5692,updation
26484,updation
4494,updation
32603,updation
8197,updation
34568,regenerate
5618,updation
35796,updation
12387,updation
4494,regenerate
34647,updation
32634,updation
33418,updation
31408,updation
1081,miss
9476,updation
28878,updation
10283,regenerate
34380,updation
13572,updation
22019,miss
1267,updation
28194,miss
30350,updation
34084,miss
36371,updation
14601,updation
20006,updation
34568,hit
18852,updation
16071,updation
24802,updation
29596,updation
1351,miss
21475,updation
29826,regenerate
14996,updation
23540,updation
23540,regenerate
31418,miss
25223,updation
29699,updation
14813,updation
20006,regenerate
18648,updation
35796,regenerate
18306,miss
20718,updation
28513,updation
23791,updation
16142,updation
32069,updation
15538,updation
19991,updation
3100,updation
6824,updation
15011,updation
17778,updation
15230,updation
31102,updation
30350,regenerate
35302,miss
23540,hit
21396,updation
30134,miss
1912,hit
2836,updation
14813,updation
32634,updation
28194,updation
10455,miss
29668,updation
18575,hit
19719,updation
1081,updation
10283,updation
34380,updation
16920,miss
6824,regenerate
36371,updation
34342,updation
16360,updation
24514,updation
9375,updation
36371,regenerate
12873,hit
5706,updation
20532,updation
25357,updation
29596,updation
30414,updation
496,updation
36254,updation
17463,updation
26265,updation
23371,updation
6415,updation
4415,updation
27309,updation
31418,updation
26475,updation
19101,updation
14068,updation
28393,updation
17621,updation
16505,miss
23540,hit
36254,regenerate
26171,updation
14629,miss
28020,miss
13661,updation
14930,updation
9746,updation
1581,updation
13024,updation
28194,regenerate
2427,miss
22235,updation
26371,updation
30250,miss
27323,miss
11858,updation
26710,updation
18575,hit
4415,regenerate
5379,updation
10285,miss
14629,updation
18575,hit
28247,miss
31303,updation
26697,updation
13138,miss
26484,updation
20995,updation
26265,regenerate
18654,updation
26475,updation
33728,updation
6626,updation
10287,miss
26710,updation
11660,updation
25223,updation
28278,miss
32083,miss
5394,updation
35689,updation
16920,updation
9163,updation
20239,updation
22019,updation
28153,miss
23540,hit
15538,updation
3718,updation
13512,updation
12840,updation
24061,miss
11835,updation
26371,regenerate
14811,updation
30736,updation
7069,miss
11858,regenerate
20239,regenerate
13572,updation
11043,regenerate
34772,updation
32888,regenerate
26648,updation
6318,updation
13748,updation
25956,miss
9522,updation
23203,miss
17956,updation
9522,regenerate
6533,updation
16505,updation
428,miss
5394,updation
29360,regenerate
28194,hit
3822,updation
29826,updation
177,updation
29987,miss
8881,updation
8881,regenerate
2427,hit
28020,updation
30134,updation
7208,updation
34647,updation
12141,updation
6096,updation
29987,hit
1040,updation
19101,updation
11835,regenerate
34084,updation
36373,updation
28490,updation
20718,updation
26994,updation
34618,updation
15814,updation
28836,updation
3680,miss
16491,updation
20006,updation
19368,miss
496,regenerate
1160,miss
5352,updation
6029,miss
35546,updation
11282,updation
26171,updation
4095,miss
26718,updation
24802,updation
34772,regenerate
27309,updation
19924,updation
6979,updation
4889,miss
26265,updation
26366,miss
2102,miss
721,miss
11835,regenerate
16701,miss
8197,updation
18306,updation
7598,miss
28878,updation
24061,regenerate
11629,updation
2124,updation
7802,miss
19782,miss
8620,updation
28153,updation
30736,updation
10285,updation
33728,updation
29699,updation
1085,updation
6318,updation
12479,regenerate
21396,updation
17064,updation
15088,updation
16662,updation
21345,updation
34912,updation
23416,miss
1267,updation
20532,updation
30414,updation
11383,updation
35546,updation
25113,updation
1766,miss
29372,updation
16948,updation
18306,updation
16771,updation
23907,updation
2836,updation
15574,updation
31943,updation
1995,updation
12775,updation
17463,updation
32069,updation
35689,updation
1995,regenerate
16701,updation
16377,miss
9178,miss
23791,updation
9726,miss
15011,updation
9476,updation
803,miss
1455,updation
18654,updation
5654,miss
28278,updation
13661,updation
32774,updation
34380,updation
1160,updation
14930,updation
25811,updation
25811,regenerate
28020,updation
3476,miss
32069,regenerate
36371,updation
13748,updation
19421,updation
8010,updation
16228,miss
3822,updation
16662,regenerate
15088,updation
16607,miss
12141,updation
35240,updation
16360,updation
13819,updation
28194,updation
31408,updation
34410,updation
20011,updation
1408,updation
34912,regenerate
32913,hit
9163,updation
34679,miss
21396,updation
4415,updation
2045,miss
18575,hit
30134,updation
28278,regenerate
9476,updation
15574,updation
14451,updation
24125,miss
1081,updation
34161,updation
8071,updation
1267,updation
14601,updation
30350,updation
16749,miss
32818,miss
7069,updation
29372,updation
33049,updation
18530,updation
27309,updation
7327,updation
32816,miss
26475,updation
6318,regenerate
13024,updation
20011,updation
29596,updation
36373,regenerate
33011,updation
27830,updation
8830,updation
4494,updation
16948,updation
19368,updation
19392,updation
24125,updation
6556,updation
7598,updation
32774,updation
20239,updation
3100,updation
24125,regenerate
14525,miss
5394,updation
19991,updation
34397,miss
7880,updation
8389,miss
6367,updation
27302,miss
30743,updation
35244,updation
23978,miss
12813,updation
31408,regenerate
14451,updation
2561,updation
7069,updation
16771,updation
8071,regenerate
8071,hit
12148,updation
14246,updation
14246,updation
5618,updation
27259,miss
29668,updation
29864,miss
8389,hit
23952,updation
29596,regenerate
27830,regenerate
27830,hit
10287,updation
15486,updation
27302,hit
3756,miss
24388,miss
17621,updation
12148,regenerate
3756,regenerate
32818,hit
34679,updation
35756,updation
31303,updation
31264,miss
20239,updation
299,miss
5654,updation
26371,updation
13824,updation
11135,updation
36373,regenerate
4095,updation
3980,miss
1912,updation
33971,updation
24802,updation
10287,updation
12487,updation
10479,updation
1545,miss
30117,miss
32603,updation
36254,updation
23791,regenerate
7802,updation
34679,updation
496,hit
28878,updation
29936,updation
34058,updation
27302,hit
1704,miss
34618,updation
36241,updation
17467,updation
453,updation
14813,updation
1081,updation
28490,updation
27309,updation
13471,miss
7327,updation
19744,miss
35397,updation
20011,updation
23400,miss
33728,updation
34290,miss
22735,updation
6029,updation
17225,updation
34647,updation
6626,updation
12479,updation
34618,regenerate
14996,updation
20995,updation
3680,updation
34084,updation
15230,updation
35302,updation
23371,updation
16771,updation
32069,updation
4465,updation
34039,miss
16622,updation
7069,updation
22979,miss
30134,updation
30350,updation
13073,updation
20995,regenerate
3914,miss
35397,updation
23907,updation
10455,updation
15365,miss
2427,updation
28513,updation
30414,regenerate
3680,updation
9189,miss
34161,updation
9375,updation
7069,regenerate
30707,miss
15486,updation
1408,regenerate
29540,miss
36401,miss
14246,updation
22235,updation
1267,updation
6367,updation
1766,updation
4331,updation
6516,miss
21672,miss
6979,updation
12813,updation
15354,updation
5131,miss
13353,miss
32779,miss
12487,updation
17463,updation
13959,updation
7327,updation
32741,miss
5124,updation
13572,updation
23791,hit
8071,hit
4494,updation
12874,miss
4167,miss
28020,updation
31863,miss
31408,updation
21672,updation
13944,miss
29540,hit
23907,updation
6516,hit
17778,updation
16505,updation
1581,updation
27309,updation
23519,miss
5833,updation
32816,updation
25113,updation
12874,updation
11374,miss
11660,miss
18654,updation
13944,regenerate
496,updation
8830,updation
4702,updation
34912,updation
23540,updation
29987,updation
31264,updation
18131,miss
30088,miss
17778,updation
26697,updation
18575,updation
24388,updation
2427,regenerate
32069,updation
6556,updation
20845,miss
11650,miss
12054,updation
1912,updation
34568,updation
364,miss
34380,updation
22282,miss
12148,updation
1085,updation
12148,regenerate
3756,regenerate
25357,miss
4702,regenerate
18530,regenerate
3328,miss
17225,updation
3328,hit
5654,updation
13748,updation
11858,updation
27302,updation
5674,miss
16607,updation
24388,regenerate
24514,regenerate
17290,miss
14312,updation
1455,updation
22235,regenerate
30743,updation
15814,updation
34342,updation
17798,miss
9726,updation
19392,updation
16360,updation
15011,updation
1581,updation
6029,updation
3822,updation
20239,updation
25956,updation
11595,miss
20995,regenerate
30117,updation
30350,updation
13824,regenerate
33049,updation
21396,updation
3756,regenerate
2427,hit
4331,updation
30743,updation
26718,updation
34084,updation
3476,updation
21396,regenerate
30414,updation
13959,updation
6367,updation
3980,updation
14525,updation
28335,miss
31408,regenerate
11595,hit
3980,updation
428,updation
30736,updation
9726,updation
7208,updation
28836,updation
19924,miss
6556,updation
29864,updation
6096,updation
33011,updation
14451,updation
12873,updation
32634,updation
11595,hit
4465,updation
15365,updation
23203,updation
496,regenerate
22735,updation
26697,updation
32634,regenerate
7880,updation
34290,updation
1455,updation
